x0,x1,x35,x36,x41,x45,x46,x68,x84,x94,x34_bmw,x34_chevrolet,x34_chrysler,x34_ford,x34_honda,x34_mercedes,x34_nissan,x34_tesla,x34_toyota,x34_volkswagen,x93_america,x93_asia,x93_europe
-1.944900717,-10.82023227,4,-4.115035772,-995.39,0.0,-2.864025867,6,-11.66290892,-0.051322942,0,0,0,0,0,0,0,0,1,0,0,1,0
22.65001329,-16.07700172,2,-3.1797905230000003,-1498.58,-0.01,6.827790697,6,-7.94808679,0.8051176040000001,0,0,0,0,1,0,0,0,0,0,0,1,0
6.544785902999999,2.081271346,4,-2.52324808,1015.59,0.0,-3.840935925,1,-9.42594494,0.52412977,0,0,0,0,1,0,0,0,0,0,0,1,0
-0.7719676129999999,13.32244987,4,2.608857378,336.18,0.0,4.963017766,4,8.604143111,-1.8908110790000001,1,0,0,0,0,0,0,0,0,0,0,0,1
14.30715622,-4.590352758,4,0.22861318100000003,-900.77,0.01,-1.8123205690000002,1,4.744343385,-1.120137336,0,0,0,0,0,0,0,0,0,1,0,1,0
70.16123681,-31.15420961,2,1.3113229229999999,1919.96,-0.01,-2.9250807439999997,1,-9.17727407,-1.593655281,0,0,0,0,0,0,0,0,1,0,0,1,0
31.23266855,-13.26525196,4,-3.6437670489999996,-995.27,0.0,-3.679209887,3,-10.61272959,-0.603789414,1,0,0,0,0,0,0,0,0,0,1,0,0
31.40223505,-38.83961034,2,-0.20910901199999998,160.86,-0.01,-1.78214552,9,9.232435462,-3.511749458,0,0,0,0,0,0,0,0,0,1,0,1,0
21.68876538,13.08640596,2,-1.508128891,-701.21,0.0,8.21731651,6,7.67731968,-0.7296608640000001,0,0,0,0,0,0,0,0,1,0,0,1,0
14.13040866,-13.43245861,2,-5.72537219,-423.56,0.0,2.644870214,1,4.312743182,-0.456999438,0,0,0,0,0,0,0,0,1,0,0,1,0
-13.44318646,-7.268723231,4,4.878785757,-1022.39,0.0,-2.125304695,4,8.385533528,-1.498280878,0,0,1,0,0,0,0,0,0,0,0,1,0
13.43878216,-21.89052747,4,-0.0430364,1033.17,0.02,-6.106624582,4,-4.843333554,-0.089882251,0,0,0,0,0,0,0,1,0,0,1,0,0
-41.30130559,-9.943674487000001,2,-2.0281611880000003,-485.58,0.0,1.21318479,4,2.285265075,-0.947798831,1,0,0,0,0,0,0,0,0,0,0,1,0
-22.20049181,5.734667611,2,-0.16785741,-1053.26,0.01,-11.25278662,3,9.649590327,-1.222675262,0,0,0,0,0,0,0,0,1,0,0,1,0
-19.49681452,17.01779212,4,2.214108611,-661.29,-0.01,-1.367701966,0,2.281691866,-1.494467536,0,0,0,0,1,0,0,0,0,0,0,1,0
-21.48093866,8.593708255,2,4.451524114,457.14,0.0,-1.989077226,9,9.544800516,-0.43987082299999997,1,0,0,0,0,0,0,0,0,0,0,1,0
13.37566542,10.57895834,2,-6.349182233,-1189.09,0.0,-2.681122427,9,-7.575791443,1.051978362,0,0,0,0,0,0,0,0,0,1,0,1,0
38.49709672,-22.72062981,2,-7.07265035,-204.85,-0.01,4.66769741,1,-1.152748312,0.182403982,0,0,0,0,0,0,0,0,0,1,0,1,0
8.739879696000001,-0.214970611,2,0.428367647,812.82,-0.02,-1.9920957209999999,0,1.900183502,-1.41870156,0,0,0,0,0,0,0,0,1,0,0,1,0
39.42122994,-7.495281467000001,4,-0.18406800899999998,-7.87,-0.01,-9.414248177000001,6,2.732961126,-0.788743396,0,0,0,0,0,0,0,0,1,0,0,1,0
55.84770658,-7.827693551,2,-2.277958914,-725.33,-0.01,-3.8844161269999997,1,-3.5874271789999996,1.341948916,1,0,0,0,0,0,0,0,0,0,0,1,0
70.46425997,-4.147143657,4,-3.323857013,1104.7,-0.02,0.308171338,9,1.858484924,0.373235052,0,0,0,0,0,0,0,0,1,0,0,1,0
-12.38608797,-1.818314833,4,2.2503551,-509.19,0.0,5.869596631,9,-5.807232691,0.21107028,0,0,0,0,1,0,0,0,0,0,0,1,0
73.06889301,-5.157646455,2,-3.300349803,356.26,0.0,0.76117049,3,-0.354838252,-0.00797194,0,0,0,0,0,0,0,0,1,0,1,0,0
28.0468778,-4.619021756,4,-3.748858391,160.65,-0.02,2.028739136,1,0.06040606,-0.076265332,0,0,0,0,0,0,0,0,1,0,0,1,0
9.679824043,-3.254814137,4,3.594360715,2108.98,0.0,-14.16385529,1,-0.69805112,0.26733311600000004,0,0,0,0,0,0,0,0,0,1,0,1,0
-16.71045008,3.3732516610000003,4,1.447081488,864.92,0.0,-7.923283005,3,22.53729055,-0.670789231,0,0,0,0,0,0,0,0,1,0,0,1,0
0.006823865,-15.96761921,4,2.281183712,-529.87,0.0,1.970864435,3,-8.201881207000001,0.523732428,0,0,0,0,0,0,0,0,1,0,0,1,0
33.19598145,-9.165734994,2,-4.192152208,1293.57,0.0,-2.610388605,4,-15.27793165,1.083875792,0,0,0,0,0,0,0,0,1,0,0,1,0
-3.327133719,23.74605645,4,-2.179028396,75.25,0.0,13.66564057,9,-1.371378077,-0.9378095009999999,0,0,0,0,0,0,0,0,0,1,0,1,0
37.2295157,3.1600812560000002,0,-5.129719183,-103.14,-0.01,-0.969901793,1,-11.39569799,-0.390006122,0,0,0,0,0,0,0,0,0,1,0,1,0
-5.372789523,-4.705834625,2,-5.210394448,-1230.33,-0.01,-1.499363089,4,6.959943687999999,0.963569442,0,0,0,0,0,0,0,0,0,1,0,1,0
20.95285802,21.35402096,4,-2.336039132,912.88,0.0,-0.037409597999999995,3,-7.197439248999999,-1.48039868,0,0,0,0,0,0,0,0,0,1,0,1,0
11.42189482,-22.35359311,3,6.312641746000001,432.93,-0.02,-7.0228345029999995,3,-9.210216466,0.16308065800000002,0,0,0,0,0,0,0,0,1,0,0,1,0
22.19276085,-24.79501213,2,0.534982842,-756.85,-0.01,4.748345723,1,-14.99006431,0.8878589309999999,0,0,0,0,0,0,0,0,1,0,0,1,0
-5.4313645379999995,3.725218631,2,-6.467550202999999,2245.35,0.01,-5.173516532,4,7.85504486,-0.76827529,0,0,0,0,0,0,0,0,1,0,0,1,0
5.072577642,-15.9328688,4,2.3484448209999997,1571.18,0.01,-1.156954872,6,-0.08502216,0.99915182,0,0,0,0,1,0,0,0,0,0,0,1,0
-23.00282021,11.971993199999998,4,3.854790059,-358.92,0.01,7.247499076,1,-3.5278388999999994,-0.577310521,0,0,0,0,0,0,0,0,0,1,0,1,0
24.91142016,5.105488468,4,8.003274736,-1031.91,-0.02,-2.1074046269999998,8,13.40101462,-0.8223373190000001,0,0,0,0,0,0,0,0,0,1,0,1,0
25.16794463,5.564916113,2,3.670255617,675.21,0.0,6.100381787000001,6,-4.826021579,-0.5101768529999999,0,0,0,0,0,0,0,0,1,0,0,1,0
-18.13134203,0.048226353,2,-0.747103229,-376.08,-0.01,0.473526309,4,5.675056307,-0.535195129,0,0,0,0,1,0,0,0,0,0,0,1,0
56.5924328,-16.90209662,2,4.345985139,1064.4,-0.01,-7.605750822,1,6.918382206,-2.6845984119999997,0,0,0,0,0,0,0,0,0,1,0,1,0
10.50396694,17.297019100000004,4,-7.37126809,-139.92,0.0,9.936990602,6,0.228961317,0.619124083,0,0,0,0,0,0,0,0,0,1,0,1,0
59.65536047,-0.49001903700000005,4,2.6645504769999997,30.07,-0.01,8.108623201,4,-11.84382665,1.398823675,0,0,0,0,0,0,0,0,0,1,0,0,1
49.63816798,-22.17422971,4,1.50739987,-78.01,0.0,-5.261414257,9,-10.76581366,0.725787706,0,0,0,0,0,0,0,0,1,0,0,1,0
3.0402231889999998,-5.370699888,4,5.934407028,178.93,0.0,5.005209951,1,-6.852102283,-2.783418839,0,0,0,0,0,0,0,0,0,1,0,1,0
-48.41059694,-5.120553256,2,-4.1869846189999995,1569.67,0.0,7.502112513999999,1,2.547761446,-0.016539228,0,0,1,0,0,0,0,0,0,0,0,1,0
18.27446546,-14.84494447,4,3.832546812,1069.63,0.0,-0.406008026,3,-0.637736337,0.9833541240000001,1,0,0,0,0,0,0,0,0,0,0,1,0
46.88163627,0.18264399899999997,2,9.431600107000001,260.41,0.0,4.0971972,3,-6.944518051,1.275618216,0,0,0,0,0,0,0,0,1,0,0,1,0
16.12667911,14.74835156,2,-1.1889971879999999,1287.45,-0.01,-5.735172897999999,3,-7.673902647,0.937838904,0,0,0,0,1,0,0,0,0,0,1,0,0
-55.08462452,-12.79699306,4,-1.918449876,-1037.77,0.0,-10.02219468,6,-4.218378059,-0.366200066,1,0,0,0,0,0,0,0,0,0,0,1,0
29.239122,-23.83595947,4,-4.908702034,1823.39,0.01,-3.266743743,6,-5.214446398,0.44161595299999995,0,0,0,0,0,0,0,0,0,1,0,1,0
11.81989884,-28.30774637,4,-4.958060334,737.52,0.01,9.619649237,3,-12.39853784,2.926342342,0,0,0,0,0,0,0,0,1,0,0,1,0
-43.25895119,27.89526012,4,3.942837232,-1075.41,0.01,3.8501625269999997,1,-4.601537163,0.752187237,0,0,0,0,0,0,0,1,0,0,0,1,0
-16.62980149,4.095678213999999,4,4.870405271,-306.63,0.01,7.879962631000001,4,8.268211989,-0.37922248,0,0,0,0,0,0,0,0,1,0,0,1,0
-21.71515908,6.680219652000001,4,3.5492992269999997,1863.28,-0.02,2.6614690480000003,3,-0.10253243599999999,0.062260418,0,0,0,0,0,0,0,0,0,1,0,1,0
-4.467525196,12.34504534,2,2.51131357,-32.05,0.01,0.966134154,6,0.418543486,0.641863422,0,0,0,0,0,0,0,0,0,1,0,1,0
-13.82180158,-35.31543837,4,4.361925435,-1096.12,0.0,-4.035057648,1,10.39606252,0.64584287,0,0,0,0,0,0,0,0,0,1,1,0,0
5.371591367000001,-4.647753302,2,2.113290655,-221.74,0.01,6.243369242999999,6,1.640527875,0.510433912,0,0,0,0,0,0,0,0,0,1,0,1,0
4.676627689,-11.99600592,2,-1.281060708,1094.07,0.0,-9.225409467999999,1,-0.546158393,-2.192093792,0,0,0,0,0,0,0,0,0,1,0,1,0
24.93279895,12.2703308,4,0.18011332100000002,914.4,0.0,-15.06066232,3,-2.98158622,-0.9185810759999999,0,0,0,0,0,0,0,0,0,1,0,1,0
0.13371428900000001,-5.418230273,3,-1.667608772,-870.16,0.0,1.008619677,1,-1.7909768240000001,0.579291341,0,0,0,0,1,0,0,0,0,0,1,0,0
18.05361124,7.138709864,2,-3.162777942,1891.86,0.0,4.423968223,1,1.783751628,0.033137203,0,0,0,0,0,0,0,0,0,1,0,1,0
10.03167368,0.111928641,4,4.401175031,-1085.24,-0.03,-10.27621024,9,-3.1564159089999997,1.965352856,0,0,0,0,0,0,0,0,1,0,0,1,0
25.55896714,-13.78565059,2,4.534062087,1202.18,0.01,-2.857728002,9,3.16194301,-1.131847689,0,0,0,0,1,0,0,0,0,0,0,1,0
20.14338158,-8.730140118,4,-2.552617841,1837.79,0.0,3.3088364410000004,9,12.63646011,0.639859661,0,0,0,0,0,0,0,0,1,0,0,1,0
2.0563937919999997,-9.015500246,2,-3.100533537,-144.98,0.0,-3.879243293,1,-6.6741819829999995,-0.7168349709999999,0,0,0,0,0,0,0,0,0,1,0,1,0
-61.35120758,17.6120752,2,1.739452625,152.91,0.0,-6.558711253999999,4,-1.428884394,0.11838323699999999,0,0,0,0,0,0,0,0,0,1,0,1,0
3.9166484089999996,17.38590693,4,-8.235123559,-762.78,-0.02,1.321256732,3,7.185624112999999,-0.915214155,0,0,0,0,0,0,0,0,0,1,0,1,0
17.75007178,-24.17011758,3,1.210722179,-338.04,0.01,-0.23855423399999998,9,2.766424887,-1.8899431309999999,0,0,0,0,0,0,0,0,0,1,0,1,0
-8.609850047,5.237790611,4,-0.588949708,-245.36,0.01,-13.09554386,4,3.701723583,-2.3025731680000003,0,0,0,0,0,0,0,0,1,0,0,1,0
6.834419096,-9.56646574,2,-1.832189694,-205.01,0.0,1.986848011,4,3.782681197,0.040589196,0,0,0,0,1,0,0,0,0,0,0,1,0
16.02730422,-33.85567765,4,-1.330695653,-1929.58,-0.02,-8.273242826,4,-10.73961034,0.723942471,1,0,0,0,0,0,0,0,0,0,0,1,0
-27.72291213,-14.60206479,2,-1.8174709359999999,159.7,0.0,12.46758187,3,-4.569252378,0.7808631979999999,0,0,0,0,0,0,0,0,0,1,0,1,0
-21.31923806,13.28196146,2,-4.749815578,1238.14,0.01,-10.281908999999999,0,9.223843946,-0.11676458699999999,0,0,0,0,0,0,0,0,1,0,0,1,0
-46.49736661,-21.40270861,4,3.0675125289999996,-172.65,-0.01,11.76565642,3,0.119106129,-0.819392747,0,0,0,0,0,0,0,0,0,1,0,1,0
-4.492862778,14.44905906,4,3.176468924,161.19,-0.01,-4.04922215,3,21.32893456,1.160978045,0,0,0,0,0,0,0,0,1,0,0,1,0
20.94190324,-5.472841272999999,4,0.126321301,847.3,-0.01,-3.690429315,3,-3.07167207,-0.522235208,0,0,0,0,0,0,0,0,0,1,0,0,1
-8.180412916,5.779508347,4,5.509868328,-1078.21,0.01,7.865065194,0,14.13062726,0.264326697,1,0,0,0,0,0,0,0,0,0,0,1,0
-47.42357921,-2.191497939,2,0.907896555,-524.58,0.01,-11.22444894,3,-4.025901408999999,-0.103939642,0,0,0,0,0,0,0,0,0,1,0,1,0
-13.12625388,24.0471234,4,3.287728642,79.96,0.0,17.77801032,4,-1.016315445,-1.265494249,0,0,0,0,0,0,0,0,1,0,0,1,0
11.15641659,23.83860461,4,-4.018504261,288.35,-0.01,-3.950431674,1,-12.69415518,-0.953736025,0,0,0,0,0,0,0,0,1,0,0,1,0
-17.84985338,-6.639480182000001,4,4.883931691,-60.82,0.0,-7.235349811,3,3.149465628,-0.122186825,0,0,0,0,1,0,0,0,0,0,0,1,0
16.23245443,16.09520182,2,-2.2291018019999997,601.65,0.01,-3.991105901,1,10.54807066,-0.28823127600000004,1,0,0,0,0,0,0,0,0,0,0,1,0
19.14658506,-3.898754566,4,8.234939121,-1160.01,0.01,2.726014484,9,-10.722116499999998,-0.28121968,0,0,0,0,0,0,0,0,1,0,0,1,0
-23.95753526,9.725495916,4,-7.527158497,-375.17,0.0,11.882227,4,-1.675047045,-0.7882248190000001,0,0,0,0,0,0,0,0,0,1,0,1,0
-9.597488773,18.57545891,4,-0.7135388579999999,-722.89,0.0,-5.737452318,9,5.644334548,1.2718145159999998,0,0,0,0,0,0,0,0,0,1,0,1,0
22.11444461,-37.82911246,2,14.45748145,-328.14,0.01,1.240139265,6,-6.717134402999999,-1.013013747,0,0,0,0,0,0,0,0,1,0,0,1,0
-4.364642769,4.2634310310000005,2,-4.806290707,214.47,0.02,-0.671958462,0,-2.129081405,0.47056620899999996,1,0,0,0,0,0,0,0,0,0,0,1,0
10.18726904,-9.219553588,4,-2.9486267039999996,-213.71,0.02,-7.9464770179999995,9,4.255177194,-1.441486917,0,0,0,0,0,0,0,1,0,0,0,1,0
-22.38298391,10.37821846,4,-6.313494471,702.2,0.0,11.60579167,3,-4.871375014,-0.337461522,1,0,0,0,0,0,0,0,0,0,0,1,0
52.64332302,8.668244067,2,2.596765968,762.69,0.0,-5.005115122,9,1.483315446,-3.6399535789999997,1,0,0,0,0,0,0,0,0,0,0,1,0
15.35168448,-40.69109386,4,-1.327823195,561.64,-0.01,-5.137646504,1,-17.05508157,-0.168166782,0,0,0,0,0,0,1,0,0,0,0,1,0
11.10478311,-10.6748489,2,1.105382701,1027.85,0.0,4.846351026000001,3,-0.9125179,0.688763111,0,0,0,0,0,0,0,1,0,0,0,1,0
-13.40632043,-6.4043481170000005,4,4.548874778,305.62,0.01,-0.7589823509999999,0,-4.021678002,-1.0443148759999998,0,0,0,0,0,0,0,0,0,1,0,1,0
-9.834940514,-18.57542061,2,-5.838367961,-739.12,0.0,3.200142687,4,6.318094307000001,-1.479612344,0,0,0,0,0,0,0,0,1,0,0,1,0
-15.17094736,1.85826506,4,-0.151685626,1489.06,0.01,3.7078448739999996,3,-13.19247287,-0.343184428,0,0,0,0,1,0,0,0,0,0,0,1,0
3.666121139,1.024645101,4,-3.47518894,-433.65,0.0,5.6073491220000005,4,2.686132975,0.6886828759999999,0,0,0,0,0,0,0,0,0,1,0,1,0
15.88610202,1.8449295780000001,2,-4.036247606,1286.95,-0.02,4.145515436,4,1.407415369,-1.67523616,0,0,0,0,0,0,0,0,1,0,0,1,0
30.74595899,18.32594374,2,5.923233442000001,2899.67,0.01,-3.537333132,4,0.9775664829999999,-1.4551991830000002,0,0,0,0,0,0,0,0,1,0,0,1,0
16.72726284,-12.98191338,4,2.316752615,1170.75,0.01,6.485307685,4,1.4745774180000002,-0.450793557,0,0,0,0,0,0,0,0,1,0,0,1,0
43.54928204,-25.61651757,0,8.318742893,-428.67,0.0,-4.369463519,1,5.9518310670000005,0.154303274,0,0,0,0,1,0,0,0,0,0,0,1,0
9.130389414,-6.008222814,4,0.819343615,-601.41,0.01,-11.80513106,1,-9.587634256,0.411042361,1,0,0,0,0,0,0,0,0,0,0,1,0
-29.09740997,36.4400205,2,3.670424872,231.46,0.01,-0.35000343799999994,3,-15.60399371,-0.48050907299999995,0,0,0,0,0,0,0,0,0,1,0,1,0
68.16476888,3.624045049,4,8.579275748999999,708.79,0.0,2.250110866,1,22.49321273,-0.034445922999999996,0,0,0,0,1,0,0,0,0,0,0,1,0
7.016409256,11.26673794,4,-7.738924324,-411.95,-0.01,-5.9948088010000005,3,5.862569247000001,-0.755057467,0,0,0,0,1,0,0,0,0,0,0,1,0
20.89505768,9.698289386,2,-0.644024212,-87.45,0.0,-1.109146128,1,6.053571444,-1.421717303,1,0,0,0,0,0,0,0,0,0,0,1,0
29.40058819,-19.23464843,4,6.137134085,-984.72,-0.03,-1.84869456,1,0.523457003,1.047123895,1,0,0,0,0,0,0,0,0,0,0,1,0
-15.59979713,3.1904874739999998,4,-1.245573318,-1582.14,-0.01,-6.44656018,4,1.377346129,-0.057155258,0,0,0,0,0,0,0,0,1,0,0,1,0
-47.05963838,12.71932216,4,-1.045130501,-1764.74,0.0,-9.390498506,3,-4.862889822,-0.35578074,1,0,0,0,0,0,0,0,0,0,0,1,0
34.84721374,-22.52945457,4,7.225576665,-1084.91,0.0,4.253548034,3,-16.52765383,0.420520126,0,0,0,0,1,0,0,0,0,0,0,1,0
-29.94458524,-16.80804778,4,-2.607524657,-843.61,0.01,0.9501989479999999,3,-0.264949358,-0.9007326990000001,0,0,0,0,1,0,0,0,0,0,0,1,0
8.62971643,15.87393074,4,-1.3009181909999998,-815.37,0.0,18.76005844,9,5.087663232,0.9171170759999999,0,0,0,0,0,0,0,0,0,1,0,1,0
58.49958097,-25.72712721,2,0.6630711260000001,1027.66,0.0,-6.992448495,1,2.642047584,1.8406393719999998,0,0,0,0,0,0,0,0,1,0,0,1,0
3.640336679,-5.550584013,4,-8.486813617000001,-793.23,0.01,-0.16704132300000002,3,8.797297642,0.35693348700000005,0,0,0,0,0,0,0,0,1,0,0,1,0
-75.47368917,19.31363067,4,8.481038974,-1292.16,0.0,6.241732056,6,-6.324127964,-1.577488578,0,0,0,0,0,0,0,0,1,0,0,1,0
48.8846152,0.43115036100000004,2,0.887787758,943.53,-0.02,-9.300673908,4,0.417356214,2.7353762660000003,1,0,0,0,0,0,0,0,0,0,0,1,0
0.654742859,-5.319718541,4,-3.204079342,-371.18,0.0,1.576138359,3,-9.051395177,1.152489488,0,0,0,0,1,0,0,0,0,0,0,1,0
56.11247977,-46.1228289,2,1.746459539,55.88,0.0,7.142560916,6,-0.96975292,0.47462548299999996,1,0,0,0,0,0,0,0,0,0,0,1,0
0.013225589,13.32862146,2,2.091387246,398.45,0.0,3.174627722,4,8.811230227000001,1.188474635,0,0,0,0,1,0,0,0,0,0,0,1,0
46.85310258,-5.040602766,2,2.4899492569999997,370.23,0.01,-11.41487075,1,5.533436666,0.5363191660000001,0,0,0,0,0,0,0,0,0,1,1,0,0
41.8513324,-10.39922966,4,5.1280888860000005,-740.64,0.0,1.03736289,4,-1.6195495869999998,0.9146316040000001,0,0,0,0,0,0,0,0,1,0,0,1,0
3.3646018619999998,-9.616327121,2,3.1789084460000003,-648.41,0.0,-3.5164373369999997,3,2.231044063,-0.589756761,0,0,0,0,0,0,0,0,1,0,0,1,0
5.7120947520000005,11.86184223,4,6.465821321,-1246.24,0.01,2.662479073,3,-10.85134095,-0.085019842,0,0,0,0,0,0,0,0,0,1,0,0,1
-17.44501101,0.300889554,4,-2.135734617,506.75,0.01,4.7400787939999995,9,-5.526586182999999,0.5340583010000001,1,0,0,0,0,0,0,0,0,0,0,1,0
-11.37988813,22.60209866,2,2.3680938019999997,-1265.97,0.01,-2.5388318340000002,6,3.283237181,-1.513042339,0,0,0,0,0,0,0,0,1,0,0,1,0
3.6355588739999996,-17.76073839,4,0.373827908,1873.81,-0.01,3.7249139189999996,4,-3.3504126210000003,0.8782755040000001,0,0,0,0,0,0,0,0,1,0,0,1,0
-33.3657423,-3.567705978,2,-1.679825486,-557.47,-0.01,-0.9521474440000001,3,9.598597912999999,-0.888915815,1,0,0,0,0,0,0,0,0,0,1,0,0
-39.82267851,-22.58764838,4,-3.4811427360000002,-2564.14,-0.01,-2.508663721,3,-3.453275563,1.680598945,0,0,0,0,0,0,0,0,1,0,0,1,0
36.984079200000004,-18.92014637,4,-2.930155603,1549.46,-0.01,0.6883779790000001,1,-11.395821,-1.285727676,0,0,0,0,0,0,0,0,1,0,0,1,0
36.72732488,-12.44626659,2,-3.5068662639999997,-2395.83,0.01,-9.902217707,9,3.5583368319999997,0.778575628,1,0,0,0,0,0,0,0,0,0,0,1,0
0.470784582,-14.06500082,4,1.8394840069999998,-1817.53,0.0,4.7298931269999995,1,12.51870221,0.528704591,0,0,0,0,0,0,0,0,1,0,0,1,0
-50.18826799,-1.635955442,2,-2.521227074,-995.46,0.03,-8.765971445,3,-10.39277293,1.02369499,0,0,0,0,0,0,0,0,0,1,0,1,0
31.4109268,-19.45402978,2,-2.397233044,565.16,0.01,3.14003163,4,-6.746991513999999,-0.346800696,0,0,0,0,1,0,0,0,0,0,0,1,0
62.16166898,15.80159704,4,2.182477146,-680.81,-0.01,-0.8172956929999999,1,12.90673779,0.38184812700000004,0,0,0,0,0,0,0,0,1,0,0,1,0
14.78330776,-26.44770026,4,-3.52941286,223.3,0.01,-5.406375275,4,6.866320339,-0.8004698659999999,0,0,0,0,1,0,0,0,0,0,0,1,0
-15.020024900000001,17.07873845,4,2.4125038709999997,1435.95,0.01,6.027795077,4,10.5216905,-0.093962271,0,0,0,0,0,0,0,0,1,0,0,1,0
39.13295426,-27.82641214,4,10.78563255,779.21,-0.02,-6.467518742999999,1,-7.91417085,-1.636718741,0,0,0,0,1,0,0,0,0,0,0,1,0
-9.643063629,-0.020752912,4,3.0717806810000003,-1260.66,0.02,8.913056166,1,-1.106303696,0.258725597,0,0,0,0,1,0,0,0,0,0,0,1,0
38.06428409,-41.63813472,2,1.8744232930000002,585.24,0.0,10.41505047,9,13.80598065,0.44538283,0,0,0,0,0,0,0,0,0,1,0,1,0
-8.960012345,1.96714339,3,3.845979742,-244.7,-0.01,-10.23255099,3,6.0997550910000005,-1.39593718,0,0,0,0,0,0,0,0,0,1,0,1,0
27.31608362,9.90951721,4,4.819589691,1094.95,-0.01,-3.5114627639999996,9,-1.964962632,0.9504806259999999,0,0,0,0,0,0,0,0,0,1,0,1,0
-16.42551035,9.924957591,0,-6.114912982000001,343.68,0.0,1.251768432,3,1.733668495,-0.948438205,0,0,0,0,0,0,0,1,0,0,0,1,0
-35.09808617,10.34839668,3,1.030522395,-1717.04,0.0,3.00626743,0,6.4788144260000005,0.047285867,0,0,0,0,1,0,0,0,0,0,0,1,0
-24.22539655,-6.075068572999999,4,-5.4879753220000005,-743.21,0.0,1.358282438,4,1.57193718,-0.814521336,0,0,0,0,1,0,0,0,0,0,0,1,0
-16.83883644,16.11007851,4,-2.337322504,694.67,-0.01,1.363750381,4,6.4219119120000006,0.363982013,0,0,0,0,0,0,0,0,1,0,1,0,0
-5.16682515,-1.293868938,4,5.843125316,-1112.25,-0.01,-7.39353328,1,9.966340434,0.118177849,0,0,0,0,0,0,0,0,1,0,0,1,0
27.29075919,-14.26176304,2,4.4773362830000005,1810.31,0.01,-5.493524203,3,4.2407034139999995,-1.4093661259999999,0,0,0,0,0,0,0,1,0,0,0,1,0
62.96121553,-17.85373691,4,2.099773904,489.54,0.0,-2.986043666,4,2.2341332609999998,-0.04444428,0,0,0,0,0,0,0,1,0,0,0,1,0
17.48090023,-8.59578304,2,0.004816399999999999,-1309.09,0.0,4.635927093,9,0.77821083,-0.164134744,0,0,0,0,0,0,0,0,0,1,0,1,0
-1.732774351,37.85740546,4,2.323968839,2271.85,0.01,0.004205399,9,5.175760994,-0.7117291459999999,1,0,0,0,0,0,0,0,0,0,0,1,0
31.39489418,-8.955837025,4,6.966183691,-674.14,-0.01,1.4002211969999998,9,-3.763919558,-1.603316765,0,0,0,0,0,0,0,0,1,0,0,0,1
-3.761183852,0.526397111,2,-3.20736229,-112.01,0.01,-4.88580642,6,2.620284758,-1.353865916,1,0,0,0,0,0,0,0,0,0,1,0,0
-25.61177253,-18.03890217,2,-2.179217016,-3041.42,-0.02,3.0507597669999997,6,-13.0992104,0.744255672,0,0,0,0,1,0,0,0,0,0,0,1,0
-34.74644931,-0.252896399,2,-0.612371173,257.88,0.0,-1.4612437280000001,3,-10.77991068,1.182940057,0,0,0,0,0,0,0,0,0,1,0,1,0
-16.13341803,-4.713288964,4,2.713728933,-350.5,0.01,-3.4887679289999998,6,-7.727529256,0.782995808,0,0,0,1,0,0,0,0,0,0,0,1,0
12.78602859,-9.416779458999999,2,-3.245709728,27.45,-0.01,-6.025655173,3,-5.9905691889999995,-1.593534913,0,0,0,0,0,0,0,0,0,1,0,1,0
1.03501909,-1.46797716,4,0.20699282,540.15,-0.01,-3.207925682,4,20.73610658,-0.047369799000000004,0,0,0,0,0,0,0,0,0,1,0,1,0
11.37070485,0.632916509,2,-1.82724017,-181.24,0.01,2.890000338,3,16.77445881,-0.09518396900000001,0,0,0,0,1,0,0,0,0,0,0,1,0
17.43645426,19.29601964,2,-1.2054613840000001,543.26,-0.01,-0.838408322,6,-5.75553055,0.502960353,0,0,0,0,0,0,0,0,1,0,0,1,0
28.26419747,-10.58195391,2,-8.372925007000001,1886.9,0.0,-3.6705207210000004,9,-9.087516738,-2.135186468,0,0,0,0,0,0,0,0,1,0,0,1,0
24.76989268,-15.86071375,4,1.411570384,-1100.78,0.02,-6.759313832,9,-1.67789624,-0.47700422299999995,0,0,0,0,0,0,0,0,0,1,0,1,0
-19.38749277,-35.02909055,4,-2.689603443,380.26,0.01,-5.376024032,0,-4.935463507,-1.4592519330000002,0,0,0,0,0,0,0,0,1,0,0,1,0
-6.338714861000001,8.746641558,4,0.625529318,1566.82,0.0,9.938866587,3,-2.153258306,-0.34663598100000004,0,0,0,0,0,0,0,0,1,0,0,1,0
-12.06389018,1.35456184,2,-1.836928576,1775.46,-0.02,1.17585784,4,-11.20311819,0.349869249,0,0,0,0,0,0,0,0,0,1,0,1,0
36.62763841,-28.47774029,4,-5.258095603,-1036.19,0.0,-5.786887497,4,-5.261478415,-0.372102624,0,0,0,0,0,0,0,0,1,0,0,1,0
-15.05422301,4.8722813469999995,4,-0.682583142,103.79,0.01,9.944685788,6,-18.30696853,0.227619667,1,0,0,0,0,0,0,0,0,0,0,1,0
18.69420636,-3.783660639,2,-3.519413573,-109.58,0.02,7.138799665,5,1.9093035930000002,-0.050023551,0,0,0,0,0,0,0,1,0,0,1,0,0
-62.21071316,-4.340027771,4,3.443483558,-1765.74,0.0,1.949902171,0,-6.587269807,1.652457073,0,0,0,0,0,0,0,0,0,1,0,1,0
1.055049029,2.52438722,2,-1.1655105829999999,-1295.9,0.0,1.78426844,4,-11.94475988,-0.8125645779999999,0,0,0,0,0,0,0,0,1,0,0,1,0
